condition,prompt_id,beta_ratio,intervened_layers,attention_layer,attention_entropy
beta_0.4,p001,0.4,"9,3,8,10",6,0.2686446011066437
beta_0.4,p001,0.4,"9,3,8,10",7,0.3735843896865845
beta_0.4,p001,0.4,"9,3,8,10",8,0.7317651510238647
beta_0.4,p001,0.4,"9,3,8,10",9,0.6879478693008423
beta_0.4,p001,0.4,"9,3,8,10",10,0.6628243327140808
beta_0.4,p001,0.4,"9,3,8,10",11,0.07374845445156097
beta_0.4,p001,0.4,"9,3,8,10",12,0.18661226332187653
beta_0.4,p001,0.4,"9,3,8,10",13,0.26813599467277527
beta_0.4,p001,0.4,"9,3,8,10",14,0.3241829574108124
beta_0.4,p001,0.4,"9,3,8,10",15,0.32454609870910645
beta_0.4,p002,0.4,"9,3,8,10",0,0.4412432312965393
beta_0.4,p002,0.4,"9,3,8,10",1,0.19860589504241943
beta_0.4,p002,0.4,"9,3,8,10",2,0.19810059666633606
beta_0.4,p002,0.4,"9,3,8,10",3,0.7046290040016174
beta_0.4,p002,0.4,"9,3,8,10",4,0.41273266077041626
beta_0.4,p002,0.4,"9,3,8,10",5,0.33863314986228943
beta_0.4,p002,0.4,"9,3,8,10",6,0.27175280451774597
beta_0.4,p002,0.4,"9,3,8,10",7,0.37046727538108826
beta_0.4,p002,0.4,"9,3,8,10",8,0.7348340153694153
beta_0.4,p002,0.4,"9,3,8,10",9,0.6917586922645569
beta_0.4,p002,0.4,"9,3,8,10",10,0.6590077877044678
beta_0.4,p002,0.4,"9,3,8,10",11,0.08020995557308197
beta_0.4,p002,0.4,"9,3,8,10",12,0.17652277648448944
beta_0.4,p002,0.4,"9,3,8,10",13,0.2638435959815979
beta_0.4,p002,0.4,"9,3,8,10",14,0.31778597831726074
beta_0.4,p002,0.4,"9,3,8,10",15,0.2975099980831146
beta_0.4,p003,0.4,"9,3,8,10",0,0.4443625807762146
beta_0.4,p003,0.4,"9,3,8,10",1,0.20516528189182281
beta_0.4,p003,0.4,"9,3,8,10",2,0.20476996898651123
beta_0.4,p003,0.4,"9,3,8,10",3,0.7045071125030518
beta_0.4,p003,0.4,"9,3,8,10",4,0.4111592173576355
beta_0.4,p003,0.4,"9,3,8,10",5,0.3368176817893982
beta_0.4,p003,0.4,"9,3,8,10",6,0.277560293674469
beta_0.4,p003,0.4,"9,3,8,10",7,0.3724798858165741
beta_0.4,p003,0.4,"9,3,8,10",8,0.7401419281959534
beta_0.4,p003,0.4,"9,3,8,10",9,0.6944472193717957
beta_0.4,p003,0.4,"9,3,8,10",10,0.6618292927742004
beta_0.4,p003,0.4,"9,3,8,10",11,0.07332533597946167
beta_0.4,p003,0.4,"9,3,8,10",12,0.1816239207983017
beta_0.4,p003,0.4,"9,3,8,10",13,0.26408663392066956
beta_0.4,p003,0.4,"9,3,8,10",14,0.32554811239242554
beta_0.4,p003,0.4,"9,3,8,10",15,0.3261792063713074
beta_0.4,p004,0.4,"9,3,8,10",0,0.44955193996429443
beta_0.4,p004,0.4,"9,3,8,10",1,0.20148539543151855
beta_0.4,p004,0.4,"9,3,8,10",2,0.200996994972229
beta_0.4,p004,0.4,"9,3,8,10",3,0.7049425840377808
beta_0.4,p004,0.4,"9,3,8,10",4,0.3998144268989563
beta_0.4,p004,0.4,"9,3,8,10",5,0.33465415239334106
beta_0.4,p004,0.4,"9,3,8,10",6,0.27009710669517517
beta_0.4,p004,0.4,"9,3,8,10",7,0.37164413928985596
beta_0.4,p004,0.4,"9,3,8,10",8,0.7320110201835632
beta_0.4,p004,0.4,"9,3,8,10",9,0.6813299655914307
beta_0.4,p004,0.4,"9,3,8,10",10,0.6518344283103943
beta_0.4,p004,0.4,"9,3,8,10",11,0.06804962456226349
beta_0.4,p004,0.4,"9,3,8,10",12,0.17285487055778503
beta_0.4,p004,0.4,"9,3,8,10",13,0.2602662146091461
beta_0.4,p004,0.4,"9,3,8,10",14,0.31841588020324707
beta_0.4,p004,0.4,"9,3,8,10",15,0.30714961886405945
beta_0.4,p005,0.4,"9,3,8,10",0,0.4416542649269104
beta_0.4,p005,0.4,"9,3,8,10",1,0.19887885451316833
beta_0.4,p005,0.4,"9,3,8,10",2,0.20293347537517548
beta_0.4,p005,0.4,"9,3,8,10",3,0.7057894468307495
beta_0.4,p005,0.4,"9,3,8,10",4,0.4127131700515747
beta_0.4,p005,0.4,"9,3,8,10",5,0.3512183427810669
beta_0.4,p005,0.4,"9,3,8,10",6,0.2763146758079529
beta_0.4,p005,0.4,"9,3,8,10",7,0.35843557119369507
beta_0.4,p005,0.4,"9,3,8,10",8,0.7339825630187988
beta_0.4,p005,0.4,"9,3,8,10",9,0.685151219367981
beta_0.4,p005,0.4,"9,3,8,10",10,0.6551859974861145
beta_0.4,p005,0.4,"9,3,8,10",11,0.07271293550729752
beta_0.4,p005,0.4,"9,3,8,10",12,0.18016675114631653
beta_0.4,p005,0.4,"9,3,8,10",13,0.2550984025001526
beta_0.4,p005,0.4,"9,3,8,10",14,0.31843480467796326
beta_0.4,p005,0.4,"9,3,8,10",15,0.3099108636379242
beta_0.4,p006,0.4,"9,3,8,10",0,0.44696104526519775
beta_0.4,p006,0.4,"9,3,8,10",1,0.19988396763801575
beta_0.4,p006,0.4,"9,3,8,10",2,0.20100468397140503
beta_0.4,p006,0.4,"9,3,8,10",3,0.7049140930175781
beta_0.4,p006,0.4,"9,3,8,10",4,0.40199175477027893
beta_0.4,p006,0.4,"9,3,8,10",5,0.335538387298584
beta_0.4,p006,0.4,"9,3,8,10",6,0.2749461829662323
beta_0.4,p006,0.4,"9,3,8,10",7,0.38196033239364624
beta_0.4,p006,0.4,"9,3,8,10",8,0.7334681749343872
beta_0.4,p006,0.4,"9,3,8,10",9,0.6882508993148804
beta_0.4,p006,0.4,"9,3,8,10",10,0.6581838130950928
beta_0.4,p006,0.4,"9,3,8,10",11,0.07396823167800903
beta_0.4,p006,0.4,"9,3,8,10",12,0.1784386783838272
beta_0.4,p006,0.4,"9,3,8,10",13,0.26618868112564087
beta_0.4,p006,0.4,"9,3,8,10",14,0.3128170371055603
beta_0.4,p006,0.4,"9,3,8,10",15,0.31248095631599426
beta_0.4,p007,0.4,"9,3,8,10",0,0.44285348057746887
beta_0.4,p007,0.4,"9,3,8,10",1,0.198473259806633
beta_0.4,p007,0.4,"9,3,8,10",2,0.1998344212770462
beta_0.4,p007,0.4,"9,3,8,10",3,0.7052931189537048
beta_0.4,p007,0.4,"9,3,8,10",4,0.4058573544025421
beta_0.4,p007,0.4,"9,3,8,10",5,0.32854580879211426
beta_0.4,p007,0.4,"9,3,8,10",6,0.2758246958255768
beta_0.4,p007,0.4,"9,3,8,10",7,0.3673526644706726
beta_0.4,p007,0.4,"9,3,8,10",8,0.7342860698699951
beta_0.4,p007,0.4,"9,3,8,10",9,0.6867365837097168
beta_0.4,p007,0.4,"9,3,8,10",10,0.6542425155639648
beta_0.4,p007,0.4,"9,3,8,10",11,0.07385451346635818
beta_0.4,p007,0.4,"9,3,8,10",12,0.17637385427951813
beta_0.4,p007,0.4,"9,3,8,10",13,0.2634011507034302
beta_0.4,p007,0.4,"9,3,8,10",14,0.31348028779029846
beta_0.4,p007,0.4,"9,3,8,10",15,0.31366825103759766
beta_0.4,p008,0.4,"9,3,8,10",0,0.4466867744922638
beta_0.4,p008,0.4,"9,3,8,10",1,0.2005784958600998
beta_0.4,p008,0.4,"9,3,8,10",2,0.20119449496269226
beta_0.4,p008,0.4,"9,3,8,10",3,0.7047600746154785
beta_0.4,p008,0.4,"9,3,8,10",4,0.3930799663066864
beta_0.4,p008,0.4,"9,3,8,10",5,0.3156488537788391
beta_0.4,p008,0.4,"9,3,8,10",6,0.2733842134475708
beta_0.4,p008,0.4,"9,3,8,10",7,0.37879136204719543
beta_0.4,p008,0.4,"9,3,8,10",8,0.7340381145477295
beta_0.4,p008,0.4,"9,3,8,10",9,0.6933392286300659
beta_0.4,p008,0.4,"9,3,8,10",10,0.6593415141105652
beta_0.4,p008,0.4,"9,3,8,10",11,0.07794507592916489
beta_0.4,p008,0.4,"9,3,8,10",12,0.1731400489807129
beta_0.4,p008,0.4,"9,3,8,10",13,0.2635499835014343
beta_0.4,p008,0.4,"9,3,8,10",14,0.30561956763267517
beta_0.4,p008,0.4,"9,3,8,10",15,0.2963382303714752
beta_0.4,p009,0.4,"9,3,8,10",0,0.4459533989429474
beta_0.4,p009,0.4,"9,3,8,10",1,0.20116570591926575
beta_0.4,p009,0.4,"9,3,8,10",2,0.19961228966712952
beta_0.4,p009,0.4,"9,3,8,10",3,0.7052628397941589
beta_0.4,p009,0.4,"9,3,8,10",4,0.4034174084663391
beta_0.4,p009,0.4,"9,3,8,10",5,0.3276432454586029
beta_0.4,p009,0.4,"9,3,8,10",6,0.28045374155044556
beta_0.4,p009,0.4,"9,3,8,10",7,0.39285746216773987
beta_0.4,p009,0.4,"9,3,8,10",8,0.7387834191322327
beta_0.4,p009,0.4,"9,3,8,10",9,0.6915360689163208
beta_0.4,p009,0.4,"9,3,8,10",10,0.6647408604621887
beta_0.4,p009,0.4,"9,3,8,10",11,0.07751793414354324
beta_0.4,p009,0.4,"9,3,8,10",12,0.1727350652217865
beta_0.4,p009,0.4,"9,3,8,10",13,0.26153135299682617
beta_0.4,p009,0.4,"9,3,8,10",14,0.30601513385772705
beta_0.4,p009,0.4,"9,3,8,10",15,0.30390968918800354
beta_0.4,p010,0.4,"9,3,8,10",0,0.4422498345375061
beta_0.4,p010,0.4,"9,3,8,10",1,0.19841675460338593
beta_0.4,p010,0.4,"9,3,8,10",2,0.19875110685825348
beta_0.4,p010,0.4,"9,3,8,10",3,0.7044582962989807
beta_0.4,p010,0.4,"9,3,8,10",4,0.40779221057891846
beta_0.4,p010,0.4,"9,3,8,10",5,0.32588276267051697
beta_0.4,p010,0.4,"9,3,8,10",6,0.27487173676490784
beta_0.4,p010,0.4,"9,3,8,10",7,0.37465012073516846
beta_0.4,p010,0.4,"9,3,8,10",8,0.7340989112854004
beta_0.4,p010,0.4,"9,3,8,10",9,0.6925349235534668
beta_0.4,p010,0.4,"9,3,8,10",10,0.6640943884849548
beta_0.4,p010,0.4,"9,3,8,10",11,0.08301809430122375
beta_0.4,p010,0.4,"9,3,8,10",12,0.1963948756456375
beta_0.4,p010,0.4,"9,3,8,10",13,0.2798748314380646
beta_0.4,p010,0.4,"9,3,8,10",14,0.3239952623844147
beta_0.4,p010,0.4,"9,3,8,10",15,0.3095993995666504
beta_0.4,p011,0.4,"9,3,8,10",0,0.4447455108165741
beta_0.4,p011,0.4,"9,3,8,10",1,0.19867758452892303
beta_0.4,p011,0.4,"9,3,8,10",2,0.19723156094551086
beta_0.4,p011,0.4,"9,3,8,10",3,0.7041860222816467
beta_0.4,p011,0.4,"9,3,8,10",4,0.4093548655509949
beta_0.4,p011,0.4,"9,3,8,10",5,0.3297615647315979
beta_0.4,p011,0.4,"9,3,8,10",6,0.2818204164505005
beta_0.4,p011,0.4,"9,3,8,10",7,0.3805203139781952
beta_0.4,p011,0.4,"9,3,8,10",8,0.7362597584724426
beta_0.4,p011,0.4,"9,3,8,10",9,0.6942716836929321
beta_0.4,p011,0.4,"9,3,8,10",10,0.6679527759552002
beta_0.4,p011,0.4,"9,3,8,10",11,0.09855180233716965
beta_0.4,p011,0.4,"9,3,8,10",12,0.17904089391231537
beta_0.4,p011,0.4,"9,3,8,10",13,0.26708322763442993
beta_0.4,p011,0.4,"9,3,8,10",14,0.30824634432792664
beta_0.4,p011,0.4,"9,3,8,10",15,0.3004656732082367
beta_0.4,p012,0.4,"9,3,8,10",0,0.4389697015285492
beta_0.4,p012,0.4,"9,3,8,10",1,0.19333623349666595
beta_0.4,p012,0.4,"9,3,8,10",2,0.19985532760620117
beta_0.4,p012,0.4,"9,3,8,10",3,0.7060399651527405
beta_0.4,p012,0.4,"9,3,8,10",4,0.4002278745174408
beta_0.4,p012,0.4,"9,3,8,10",5,0.3337681293487549
beta_0.4,p012,0.4,"9,3,8,10",6,0.2811046242713928
beta_0.4,p012,0.4,"9,3,8,10",7,0.37061426043510437
beta_0.4,p012,0.4,"9,3,8,10",8,0.7425897717475891
beta_0.4,p012,0.4,"9,3,8,10",9,0.6993969678878784
beta_0.4,p012,0.4,"9,3,8,10",10,0.6705805659294128
beta_0.4,p012,0.4,"9,3,8,10",11,0.07388802617788315
beta_0.4,p012,0.4,"9,3,8,10",12,0.1899661421775818
beta_0.4,p012,0.4,"9,3,8,10",13,0.2719307541847229
beta_0.4,p012,0.4,"9,3,8,10",14,0.3366542160511017
beta_0.4,p012,0.4,"9,3,8,10",15,0.32746097445487976
beta_0.4,p013,0.4,"9,3,8,10",0,0.44220924377441406
beta_0.4,p013,0.4,"9,3,8,10",1,0.1963493824005127
beta_0.4,p013,0.4,"9,3,8,10",2,0.19789458811283112
beta_0.4,p013,0.4,"9,3,8,10",3,0.7061443328857422
beta_0.4,p013,0.4,"9,3,8,10",4,0.39792579412460327
beta_0.4,p013,0.4,"9,3,8,10",5,0.31699827313423157
beta_0.4,p013,0.4,"9,3,8,10",6,0.26901310682296753
beta_0.4,p013,0.4,"9,3,8,10",7,0.3717447817325592
beta_0.4,p013,0.4,"9,3,8,10",8,0.7337191104888916
beta_0.4,p013,0.4,"9,3,8,10",9,0.6911499500274658
beta_0.4,p013,0.4,"9,3,8,10",10,0.6566439867019653
beta_0.4,p013,0.4,"9,3,8,10",11,0.07395574450492859
beta_0.4,p013,0.4,"9,3,8,10",12,0.1761966198682785
beta_0.4,p013,0.4,"9,3,8,10",13,0.25667887926101685
beta_0.4,p013,0.4,"9,3,8,10",14,0.3098386526107788
beta_0.4,p013,0.4,"9,3,8,10",15,0.2851659059524536
beta_0.4,p014,0.4,"9,3,8,10",0,0.4410150945186615
beta_0.4,p014,0.4,"9,3,8,10",1,0.1962188184261322
beta_0.4,p014,0.4,"9,3,8,10",2,0.20628665387630463
beta_0.4,p014,0.4,"9,3,8,10",3,0.7081071734428406
beta_0.4,p014,0.4,"9,3,8,10",4,0.4124833345413208
beta_0.4,p014,0.4,"9,3,8,10",5,0.3485807478427887
beta_0.4,p014,0.4,"9,3,8,10",6,0.2937593460083008
beta_0.4,p014,0.4,"9,3,8,10",7,0.38592788577079773
beta_0.4,p014,0.4,"9,3,8,10",8,0.7382433414459229
beta_0.4,p014,0.4,"9,3,8,10",9,0.6955229640007019
beta_0.4,p014,0.4,"9,3,8,10",10,0.6670058965682983
beta_0.4,p014,0.4,"9,3,8,10",11,0.07690893113613129
beta_0.4,p014,0.4,"9,3,8,10",12,0.19283077120780945
beta_0.4,p014,0.4,"9,3,8,10",13,0.2705356180667877
beta_0.4,p014,0.4,"9,3,8,10",14,0.33004331588745117
beta_0.4,p014,0.4,"9,3,8,10",15,0.3364241421222687
beta_0.4,p015,0.4,"9,3,8,10",0,0.4483034610748291
beta_0.4,p015,0.4,"9,3,8,10",1,0.2003822922706604
beta_0.4,p015,0.4,"9,3,8,10",2,0.201438307762146
beta_0.4,p015,0.4,"9,3,8,10",3,0.7056323289871216
beta_0.4,p015,0.4,"9,3,8,10",4,0.41160890460014343
beta_0.4,p015,0.4,"9,3,8,10",5,0.33371081948280334
beta_0.4,p015,0.4,"9,3,8,10",6,0.28695061802864075
beta_0.4,p015,0.4,"9,3,8,10",7,0.39586344361305237
beta_0.4,p015,0.4,"9,3,8,10",8,0.7357907295227051
beta_0.4,p015,0.4,"9,3,8,10",9,0.6906501054763794
beta_0.4,p015,0.4,"9,3,8,10",10,0.660801112651825
beta_0.4,p015,0.4,"9,3,8,10",11,0.08312767744064331
beta_0.4,p015,0.4,"9,3,8,10",12,0.17591841518878937
beta_0.4,p015,0.4,"9,3,8,10",13,0.25698497891426086
beta_0.4,p015,0.4,"9,3,8,10",14,0.2999924123287201
beta_0.4,p015,0.4,"9,3,8,10",15,0.2831059396266937
beta_0.4,p016,0.4,"9,3,8,10",0,0.44061988592147827
beta_0.4,p016,0.4,"9,3,8,10",1,0.19773642718791962
beta_0.4,p016,0.4,"9,3,8,10",2,0.1962497979402542
beta_0.4,p016,0.4,"9,3,8,10",3,0.70353102684021
beta_0.4,p016,0.4,"9,3,8,10",4,0.41042274236679077
beta_0.4,p016,0.4,"9,3,8,10",5,0.3528668284416199
beta_0.4,p016,0.4,"9,3,8,10",6,0.2676791548728943
beta_0.4,p016,0.4,"9,3,8,10",7,0.3519090712070465
beta_0.4,p016,0.4,"9,3,8,10",8,0.731853723526001
beta_0.4,p016,0.4,"9,3,8,10",9,0.6791564226150513
beta_0.4,p016,0.4,"9,3,8,10",10,0.6466373801231384
beta_0.4,p016,0.4,"9,3,8,10",11,0.0699695572257042
beta_0.4,p016,0.4,"9,3,8,10",12,0.1659427136182785
beta_0.4,p016,0.4,"9,3,8,10",13,0.24763529002666473
beta_0.4,p016,0.4,"9,3,8,10",14,0.3111545145511627
beta_0.4,p016,0.4,"9,3,8,10",15,0.31670495867729187
beta_0.4,p017,0.4,"9,3,8,10",0,0.435314804315567
beta_0.4,p017,0.4,"9,3,8,10",1,0.19693857431411743
beta_0.4,p017,0.4,"9,3,8,10",2,0.19890275597572327
beta_0.4,p017,0.4,"9,3,8,10",3,0.7043894529342651
beta_0.4,p017,0.4,"9,3,8,10",4,0.4109572768211365
beta_0.4,p017,0.4,"9,3,8,10",5,0.3429882824420929
beta_0.4,p017,0.4,"9,3,8,10",6,0.2731884717941284
beta_0.4,p017,0.4,"9,3,8,10",7,0.37357109785079956
beta_0.4,p017,0.4,"9,3,8,10",8,0.7353714108467102
beta_0.4,p017,0.4,"9,3,8,10",9,0.6831529140472412
beta_0.4,p017,0.4,"9,3,8,10",10,0.6558286547660828
beta_0.4,p017,0.4,"9,3,8,10",11,0.07261229306459427
beta_0.4,p017,0.4,"9,3,8,10",12,0.17486539483070374
beta_0.4,p017,0.4,"9,3,8,10",13,0.2562464773654938
beta_0.4,p017,0.4,"9,3,8,10",14,0.31549009680747986
beta_0.4,p017,0.4,"9,3,8,10",15,0.30676981806755066
beta_0.4,p018,0.4,"9,3,8,10",0,0.45045021176338196
beta_0.4,p018,0.4,"9,3,8,10",1,0.20370501279830933
beta_0.4,p018,0.4,"9,3,8,10",2,0.19907617568969727
beta_0.4,p018,0.4,"9,3,8,10",3,0.7026762962341309
beta_0.4,p018,0.4,"9,3,8,10",4,0.3998413681983948
beta_0.4,p018,0.4,"9,3,8,10",5,0.3372885286808014
beta_0.4,p018,0.4,"9,3,8,10",6,0.2695486843585968
beta_0.4,p018,0.4,"9,3,8,10",7,0.3660229444503784
beta_0.4,p018,0.4,"9,3,8,10",8,0.7325258851051331
beta_0.4,p018,0.4,"9,3,8,10",9,0.6914253234863281
beta_0.4,p018,0.4,"9,3,8,10",10,0.6598449349403381
beta_0.4,p018,0.4,"9,3,8,10",11,0.07545964419841766
beta_0.4,p018,0.4,"9,3,8,10",12,0.17975027859210968
beta_0.4,p018,0.4,"9,3,8,10",13,0.2644137740135193
beta_0.4,p018,0.4,"9,3,8,10",14,0.3087489902973175
beta_0.4,p018,0.4,"9,3,8,10",15,0.3196503818035126
beta_0.4,p019,0.4,"9,3,8,10",0,0.44624990224838257
beta_0.4,p019,0.4,"9,3,8,10",1,0.19866880774497986
beta_0.4,p019,0.4,"9,3,8,10",2,0.19803045690059662
beta_0.4,p019,0.4,"9,3,8,10",3,0.7050150036811829
beta_0.4,p019,0.4,"9,3,8,10",4,0.41440171003341675
beta_0.4,p019,0.4,"9,3,8,10",5,0.3516142964363098
beta_0.4,p019,0.4,"9,3,8,10",6,0.27149468660354614
beta_0.4,p019,0.4,"9,3,8,10",7,0.3797576129436493
beta_0.4,p019,0.4,"9,3,8,10",8,0.7342624664306641
beta_0.4,p019,0.4,"9,3,8,10",9,0.6814932227134705
beta_0.4,p019,0.4,"9,3,8,10",10,0.6552096009254456
beta_0.4,p019,0.4,"9,3,8,10",11,0.06818289309740067
beta_0.4,p019,0.4,"9,3,8,10",12,0.18085090816020966
beta_0.4,p019,0.4,"9,3,8,10",13,0.2603461742401123
beta_0.4,p019,0.4,"9,3,8,10",14,0.322754830121994
beta_0.4,p019,0.4,"9,3,8,10",15,0.3239257037639618
beta_0.4,p020,0.4,"9,3,8,10",0,0.4499375820159912
beta_0.4,p020,0.4,"9,3,8,10",1,0.19735921919345856
beta_0.4,p020,0.4,"9,3,8,10",2,0.19753789901733398
beta_0.4,p020,0.4,"9,3,8,10",3,0.6995400190353394
beta_0.4,p020,0.4,"9,3,8,10",4,0.40467503666877747
beta_0.4,p020,0.4,"9,3,8,10",5,0.3411911725997925
beta_0.4,p020,0.4,"9,3,8,10",6,0.28782424330711365
beta_0.4,p020,0.4,"9,3,8,10",7,0.3785596191883087
beta_0.4,p020,0.4,"9,3,8,10",8,0.7295801043510437
beta_0.4,p020,0.4,"9,3,8,10",9,0.6794165372848511
beta_0.4,p020,0.4,"9,3,8,10",10,0.653234601020813
beta_0.4,p020,0.4,"9,3,8,10",11,0.0685744509100914
beta_0.4,p020,0.4,"9,3,8,10",12,0.17462417483329773
beta_0.4,p020,0.4,"9,3,8,10",13,0.2570260763168335
beta_0.4,p020,0.4,"9,3,8,10",14,0.31268155574798584
beta_0.4,p020,0.4,"9,3,8,10",15,0.319816529750824
beta_0.4,p021,0.4,"9,3,8,10",0,0.4434167444705963
beta_0.4,p021,0.4,"9,3,8,10",1,0.19764059782028198
beta_0.4,p021,0.4,"9,3,8,10",2,0.19875554740428925
beta_0.4,p021,0.4,"9,3,8,10",3,0.7033111453056335
beta_0.4,p021,0.4,"9,3,8,10",4,0.41689392924308777
beta_0.4,p021,0.4,"9,3,8,10",5,0.332527756690979
beta_0.4,p021,0.4,"9,3,8,10",6,0.28331685066223145
beta_0.4,p021,0.4,"9,3,8,10",7,0.38965681195259094
beta_0.4,p021,0.4,"9,3,8,10",8,0.7366938591003418
beta_0.4,p021,0.4,"9,3,8,10",9,0.6914881467819214
beta_0.4,p021,0.4,"9,3,8,10",10,0.6610754132270813
beta_0.4,p021,0.4,"9,3,8,10",11,0.0728481262922287
beta_0.4,p021,0.4,"9,3,8,10",12,0.18679817020893097
beta_0.4,p021,0.4,"9,3,8,10",13,0.26910194754600525
beta_0.4,p021,0.4,"9,3,8,10",14,0.3096636235713959
beta_0.4,p021,0.4,"9,3,8,10",15,0.3078111708164215
beta_0.4,p022,0.4,"9,3,8,10",0,0.4409579932689667
beta_0.4,p022,0.4,"9,3,8,10",1,0.19795343279838562
beta_0.4,p022,0.4,"9,3,8,10",2,0.19691923260688782
beta_0.4,p022,0.4,"9,3,8,10",3,0.7058677077293396
beta_0.4,p022,0.4,"9,3,8,10",4,0.4069770872592926
beta_0.4,p022,0.4,"9,3,8,10",5,0.33935654163360596
beta_0.4,p022,0.4,"9,3,8,10",6,0.2746730446815491
beta_0.4,p022,0.4,"9,3,8,10",7,0.3619651794433594
beta_0.4,p022,0.4,"9,3,8,10",8,0.7311521768569946
beta_0.4,p022,0.4,"9,3,8,10",9,0.6873785257339478
beta_0.4,p022,0.4,"9,3,8,10",10,0.6510093212127686
beta_0.4,p022,0.4,"9,3,8,10",11,0.07371241599321365
beta_0.4,p022,0.4,"9,3,8,10",12,0.17631380259990692
beta_0.4,p022,0.4,"9,3,8,10",13,0.2630373239517212
beta_0.4,p022,0.4,"9,3,8,10",14,0.3092748820781708
beta_0.4,p022,0.4,"9,3,8,10",15,0.30217909812927246
beta_0.4,p023,0.4,"9,3,8,10",0,0.4456419348716736
beta_0.4,p023,0.4,"9,3,8,10",1,0.19847938418388367
beta_0.4,p023,0.4,"9,3,8,10",2,0.2029908299446106
beta_0.4,p023,0.4,"9,3,8,10",3,0.7038556337356567
beta_0.4,p023,0.4,"9,3,8,10",4,0.40714725852012634
beta_0.4,p023,0.4,"9,3,8,10",5,0.3355560600757599
beta_0.4,p023,0.4,"9,3,8,10",6,0.2881900668144226
beta_0.4,p023,0.4,"9,3,8,10",7,0.3918602466583252
beta_0.4,p023,0.4,"9,3,8,10",8,0.7375937700271606
beta_0.4,p023,0.4,"9,3,8,10",9,0.6963223218917847
beta_0.4,p023,0.4,"9,3,8,10",10,0.6686031818389893
beta_0.4,p023,0.4,"9,3,8,10",11,0.07217772305011749
beta_0.4,p023,0.4,"9,3,8,10",12,0.18516723811626434
beta_0.4,p023,0.4,"9,3,8,10",13,0.2688016891479492
beta_0.4,p023,0.4,"9,3,8,10",14,0.32724887132644653
beta_0.4,p023,0.4,"9,3,8,10",15,0.31548577547073364
beta_0.32,p000,0.32,"9,3,8,10",0,0.4474687874317169
beta_0.32,p000,0.32,"9,3,8,10",1,0.19722403585910797
beta_0.32,p000,0.32,"9,3,8,10",2,0.19517306983470917
beta_0.32,p000,0.32,"9,3,8,10",3,0.7513396739959717
beta_0.32,p000,0.32,"9,3,8,10",4,0.4268047511577606
beta_0.32,p000,0.32,"9,3,8,10",5,0.35260942578315735
beta_0.32,p000,0.32,"9,3,8,10",6,0.2885942757129669
beta_0.32,p000,0.32,"9,3,8,10",7,0.3727686405181885
beta_0.32,p000,0.32,"9,3,8,10",8,0.7705272436141968
beta_0.32,p000,0.32,"9,3,8,10",9,0.7350050210952759
beta_0.32,p000,0.32,"9,3,8,10",10,0.7264314293861389
beta_0.32,p000,0.32,"9,3,8,10",11,0.06545118242502213
beta_0.32,p000,0.32,"9,3,8,10",12,0.16724705696105957
beta_0.32,p000,0.32,"9,3,8,10",13,0.26372233033180237
beta_0.32,p000,0.32,"9,3,8,10",14,0.327622652053833
beta_0.32,p000,0.32,"9,3,8,10",15,0.3282998502254486
beta_0.32,p001,0.32,"9,3,8,10",0,0.4408484995365143
beta_0.32,p001,0.32,"9,3,8,10",1,0.1975347101688385
beta_0.32,p001,0.32,"9,3,8,10",2,0.2024284154176712
beta_0.32,p001,0.32,"9,3,8,10",3,0.7538806796073914
beta_0.32,p001,0.32,"9,3,8,10",4,0.4310966730117798
beta_0.32,p001,0.32,"9,3,8,10",5,0.35952243208885193
beta_0.32,p001,0.32,"9,3,8,10",6,0.2708672285079956
beta_0.32,p001,0.32,"9,3,8,10",7,0.3660695552825928
beta_0.32,p001,0.32,"9,3,8,10",8,0.7659443616867065
beta_0.32,p001,0.32,"9,3,8,10",9,0.7314780354499817
beta_0.32,p001,0.32,"9,3,8,10",10,0.7271586656570435
beta_0.32,p001,0.32,"9,3,8,10",11,0.06837932020425797
beta_0.32,p001,0.32,"9,3,8,10",12,0.1853324919939041
beta_0.32,p001,0.32,"9,3,8,10",13,0.2681525647640228
beta_0.32,p001,0.32,"9,3,8,10",14,0.3464503884315491
beta_0.32,p001,0.32,"9,3,8,10",15,0.3428601920604706
beta_0.32,p002,0.32,"9,3,8,10",0,0.4412725865840912
beta_0.32,p002,0.32,"9,3,8,10",1,0.19971473515033722
beta_0.32,p002,0.32,"9,3,8,10",2,0.199807271361351
beta_0.32,p002,0.32,"9,3,8,10",3,0.7518414855003357
beta_0.32,p002,0.32,"9,3,8,10",4,0.43252596259117126
beta_0.32,p002,0.32,"9,3,8,10",5,0.3674512207508087
beta_0.32,p002,0.32,"9,3,8,10",6,0.2777710258960724
beta_0.32,p002,0.32,"9,3,8,10",7,0.35924312472343445
beta_0.32,p002,0.32,"9,3,8,10",8,0.7700763940811157
beta_0.32,p002,0.32,"9,3,8,10",9,0.7321011424064636
beta_0.32,p002,0.32,"9,3,8,10",10,0.727122962474823
beta_0.32,p002,0.32,"9,3,8,10",11,0.07911567389965057
beta_0.32,p002,0.32,"9,3,8,10",12,0.16314885020256042
beta_0.32,p002,0.32,"9,3,8,10",13,0.26835915446281433
beta_0.32,p002,0.32,"9,3,8,10",14,0.34149929881095886
beta_0.32,p002,0.32,"9,3,8,10",15,0.32624900341033936
beta_0.32,p003,0.32,"9,3,8,10",0,0.4456035792827606
